,run,epoch,loss,accuracy,epoch duration,run duration,lr,batch_size,shuffle
180,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
181,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
182,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
183,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
184,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
185,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
186,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
187,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
188,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
189,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
190,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
191,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
192,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
193,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
194,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
195,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
196,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
197,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
198,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
199,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
